model_name,layer,task,position_pct,correct,total,accuracy
Qwen/Qwen2.5-1.5B,8,star_sign,7.5,11700,134717,0.08685
Qwen/Qwen2.5-1.5B,8,star_sign,12.5,11324,135083,0.08383
Qwen/Qwen2.5-1.5B,8,star_sign,17.5,11283,134169,0.0841
Qwen/Qwen2.5-1.5B,8,star_sign,22.5,11452,134610,0.08508
Qwen/Qwen2.5-1.5B,8,star_sign,27.5,11436,135622,0.08432
Qwen/Qwen2.5-1.5B,8,star_sign,32.5,11528,135135,0.08531
Qwen/Qwen2.5-1.5B,8,star_sign,37.5,11426,134154,0.08517
Qwen/Qwen2.5-1.5B,8,star_sign,42.5,11539,135617,0.08509
Qwen/Qwen2.5-1.5B,8,star_sign,47.5,11295,132632,0.08516
Qwen/Qwen2.5-1.5B,8,star_sign,52.5,11710,137149,0.08538
Qwen/Qwen2.5-1.5B,8,star_sign,57.5,11423,134086,0.08519
Qwen/Qwen2.5-1.5B,8,star_sign,62.5,11322,135685,0.08344
Qwen/Qwen2.5-1.5B,8,star_sign,67.5,11104,134579,0.08251
Qwen/Qwen2.5-1.5B,8,star_sign,72.5,11678,134178,0.08703
Qwen/Qwen2.5-1.5B,8,star_sign,77.5,11584,135079,0.08576
Qwen/Qwen2.5-1.5B,8,star_sign,82.5,11508,135700,0.0848
Qwen/Qwen2.5-1.5B,8,star_sign,87.5,11379,134527,0.08459
Qwen/Qwen2.5-1.5B,8,star_sign,92.5,11628,135273,0.08596
Qwen/Qwen2.5-1.5B,8,star_sign,97.5,10625,130028,0.08171
Qwen/Qwen2.5-1.5B,12,age_bin,2.5,61030,139495,0.43751
Qwen/Qwen2.5-1.5B,12,age_bin,7.5,64345,134717,0.47763
Qwen/Qwen2.5-1.5B,12,age_bin,12.5,66131,135083,0.48956
Qwen/Qwen2.5-1.5B,12,age_bin,17.5,66259,134169,0.49385
Qwen/Qwen2.5-1.5B,12,age_bin,22.5,67011,134610,0.49782
Qwen/Qwen2.5-1.5B,12,age_bin,27.5,68387,135622,0.50425
Qwen/Qwen2.5-1.5B,12,age_bin,32.5,68285,135135,0.50531
Qwen/Qwen2.5-1.5B,12,age_bin,37.5,67836,134154,0.50566
Qwen/Qwen2.5-1.5B,12,age_bin,42.5,68962,135617,0.50851
Qwen/Qwen2.5-1.5B,12,age_bin,47.5,68279,132632,0.5148
Qwen/Qwen2.5-1.5B,12,age_bin,52.5,70797,137149,0.51621
Qwen/Qwen2.5-1.5B,12,age_bin,57.5,68825,134086,0.51329
Qwen/Qwen2.5-1.5B,12,age_bin,62.5,70013,135685,0.516
Qwen/Qwen2.5-1.5B,12,age_bin,67.5,69772,134579,0.51845
Qwen/Qwen2.5-1.5B,12,age_bin,72.5,69330,134178,0.5167
Qwen/Qwen2.5-1.5B,12,age_bin,77.5,70237,135079,0.51997
Qwen/Qwen2.5-1.5B,12,age_bin,82.5,70254,135700,0.51772
Qwen/Qwen2.5-1.5B,12,age_bin,87.5,70013,134527,0.52044
Qwen/Qwen2.5-1.5B,12,age_bin,92.5,70233,135273,0.51919
Qwen/Qwen2.5-1.5B,12,age_bin,97.5,67308,130028,0.51764
Qwen/Qwen2.5-1.5B,12,gender,2.5,75814,139495,0.54349
Qwen/Qwen2.5-1.5B,12,gender,7.5,76493,134717,0.56781
Qwen/Qwen2.5-1.5B,12,gender,12.5,77315,135083,0.57235
Qwen/Qwen2.5-1.5B,12,gender,17.5,78044,134169,0.58168
Qwen/Qwen2.5-1.5B,12,gender,22.5,78904,134610,0.58617
Qwen/Qwen2.5-1.5B,12,gender,27.5,79535,135622,0.58645
Qwen/Qwen2.5-1.5B,12,gender,32.5,79534,135135,0.58855
Qwen/Qwen2.5-1.5B,12,gender,37.5,79152,134154,0.59001
Qwen/Qwen2.5-1.5B,12,gender,42.5,80472,135617,0.59338
Qwen/Qwen2.5-1.5B,12,gender,47.5,78609,132632,0.59269
Qwen/Qwen2.5-1.5B,12,gender,52.5,81116,137149,0.59144
Qwen/Qwen2.5-1.5B,12,gender,57.5,79660,134086,0.5941
Qwen/Qwen2.5-1.5B,12,gender,62.5,80058,135685,0.59003
Qwen/Qwen2.5-1.5B,12,gender,67.5,79775,134579,0.59277
Qwen/Qwen2.5-1.5B,12,gender,72.5,80127,134178,0.59717
Qwen/Qwen2.5-1.5B,12,gender,77.5,80318,135079,0.5946
Qwen/Qwen2.5-1.5B,12,gender,82.5,80760,135700,0.59514
Qwen/Qwen2.5-1.5B,12,gender,87.5,79835,134527,0.59345
Qwen/Qwen2.5-1.5B,12,gender,92.5,81219,135273,0.60041
Qwen/Qwen2.5-1.5B,12,gender,97.5,78001,130028,0.59988
Qwen/Qwen2.5-1.5B,12,star_sign,2.5,11331,139495,0.08123
Qwen/Qwen2.5-1.5B,12,star_sign,7.5,11454,134717,0.08502
Qwen/Qwen2.5-1.5B,12,star_sign,12.5,11387,135083,0.0843
Qwen/Qwen2.5-1.5B,12,star_sign,17.5,11597,134169,0.08644
Qwen/Qwen2.5-1.5B,12,star_sign,22.5,11432,134610,0.08493
Qwen/Qwen2.5-1.5B,12,star_sign,27.5,11591,135622,0.08547
Qwen/Qwen2.5-1.5B,12,star_sign,32.5,11493,135135,0.08505
Qwen/Qwen2.5-1.5B,12,star_sign,37.5,11546,134154,0.08607
Qwen/Qwen2.5-1.5B,12,star_sign,42.5,11746,135617,0.08661
Qwen/Qwen2.5-1.5B,12,star_sign,47.5,11323,132632,0.08537
Qwen/Qwen2.5-1.5B,12,star_sign,52.5,11888,137149,0.08668
Qwen/Qwen2.5-1.5B,12,star_sign,57.5,11630,134086,0.08674
Qwen/Qwen2.5-1.5B,12,star_sign,62.5,11757,135685,0.08665
Qwen/Qwen2.5-1.5B,12,star_sign,67.5,11355,134579,0.08437
Qwen/Qwen2.5-1.5B,12,star_sign,72.5,11491,134178,0.08564
Qwen/Qwen2.5-1.5B,12,star_sign,77.5,11517,135079,0.08526
Qwen/Qwen2.5-1.5B,12,star_sign,82.5,11522,135700,0.08491
Qwen/Qwen2.5-1.5B,12,star_sign,87.5,11430,134527,0.08496
Qwen/Qwen2.5-1.5B,12,star_sign,92.5,11597,135273,0.08573
Qwen/Qwen2.5-1.5B,12,star_sign,97.5,11266,130028,0.08664
Qwen/Qwen2.5-1.5B,16,age_bin,2.5,60974,139495,0.43711
Qwen/Qwen2.5-1.5B,16,age_bin,7.5,63769,134717,0.47336
Qwen/Qwen2.5-1.5B,16,age_bin,12.5,64979,135083,0.48103
Qwen/Qwen2.5-1.5B,16,age_bin,17.5,65609,134169,0.489
Qwen/Qwen2.5-1.5B,16,age_bin,22.5,65835,134610,0.48908
Qwen/Qwen2.5-1.5B,16,age_bin,27.5,66639,135622,0.49136
Qwen/Qwen2.5-1.5B,16,age_bin,32.5,66714,135135,0.49368
Qwen/Qwen2.5-1.5B,16,age_bin,37.5,66252,134154,0.49385
Qwen/Qwen2.5-1.5B,16,age_bin,42.5,67230,135617,0.49573
Qwen/Qwen2.5-1.5B,16,age_bin,47.5,66140,132632,0.49867
Qwen/Qwen2.5-1.5B,16,age_bin,52.5,68367,137149,0.49849
Qwen/Qwen2.5-1.5B,16,age_bin,57.5,66867,134086,0.49869
Qwen/Qwen2.5-1.5B,16,age_bin,62.5,68048,135685,0.50151
Qwen/Qwen2.5-1.5B,16,age_bin,67.5,67341,134579,0.50038
Qwen/Qwen2.5-1.5B,16,age_bin,72.5,67052,134178,0.49972
Qwen/Qwen2.5-1.5B,16,age_bin,77.5,67651,135079,0.50083
Qwen/Qwen2.5-1.5B,16,age_bin,82.5,68260,135700,0.50302
Qwen/Qwen2.5-1.5B,16,age_bin,87.5,67555,134527,0.50217
Qwen/Qwen2.5-1.5B,16,age_bin,92.5,68100,135273,0.50343
Qwen/Qwen2.5-1.5B,16,age_bin,97.5,65898,130028,0.5068
Qwen/Qwen2.5-1.5B,16,gender,2.5,76462,139495,0.54813
Qwen/Qwen2.5-1.5B,16,gender,7.5,76099,134717,0.56488
Qwen/Qwen2.5-1.5B,16,gender,12.5,76672,135083,0.56759
Qwen/Qwen2.5-1.5B,16,gender,17.5,76575,134169,0.57074
Qwen/Qwen2.5-1.5B,16,gender,22.5,77620,134610,0.57663
Qwen/Qwen2.5-1.5B,16,gender,27.5,78702,135622,0.5803
Qwen/Qwen2.5-1.5B,16,gender,32.5,78405,135135,0.5802
Qwen/Qwen2.5-1.5B,16,gender,37.5,77964,134154,0.58115
Qwen/Qwen2.5-1.5B,16,gender,42.5,78945,135617,0.58212
Qwen/Qwen2.5-1.5B,16,gender,47.5,77531,132632,0.58456
Qwen/Qwen2.5-1.5B,16,gender,52.5,80227,137149,0.58496
Qwen/Qwen2.5-1.5B,16,gender,57.5,78520,134086,0.58559
Qwen/Qwen2.5-1.5B,16,gender,62.5,79186,135685,0.5836
Qwen/Qwen2.5-1.5B,16,gender,67.5,79071,134579,0.58754
Qwen/Qwen2.5-1.5B,16,gender,72.5,78826,134178,0.58747
Qwen/Qwen2.5-1.5B,16,gender,77.5,79967,135079,0.592
Qwen/Qwen2.5-1.5B,16,gender,82.5,80174,135700,0.59082
Qwen/Qwen2.5-1.5B,16,gender,87.5,79235,134527,0.58899
Qwen/Qwen2.5-1.5B,16,gender,92.5,80045,135273,0.59173
Qwen/Qwen2.5-1.5B,16,gender,97.5,77158,130028,0.5934
Qwen/Qwen2.5-1.5B,16,star_sign,2.5,11857,139495,0.085
Qwen/Qwen2.5-1.5B,16,star_sign,7.5,11434,134717,0.08487
Qwen/Qwen2.5-1.5B,16,star_sign,12.5,11078,135083,0.08201
Qwen/Qwen2.5-1.5B,16,star_sign,17.5,11316,134169,0.08434
Qwen/Qwen2.5-1.5B,16,star_sign,22.5,11147,134610,0.08281
Qwen/Qwen2.5-1.5B,16,star_sign,27.5,11344,135622,0.08364
Qwen/Qwen2.5-1.5B,16,star_sign,32.5,11473,135135,0.0849
Qwen/Qwen2.5-1.5B,16,star_sign,37.5,11254,134154,0.08389
Qwen/Qwen2.5-1.5B,16,star_sign,42.5,11439,135617,0.08435
Qwen/Qwen2.5-1.5B,16,star_sign,47.5,11277,132632,0.08502
Qwen/Qwen2.5-1.5B,16,star_sign,52.5,11405,137149,0.08316
Qwen/Qwen2.5-1.5B,16,star_sign,57.5,11463,134086,0.08549
Qwen/Qwen2.5-1.5B,16,star_sign,62.5,11712,135685,0.08632
Qwen/Qwen2.5-1.5B,16,star_sign,67.5,11466,134579,0.0852
Qwen/Qwen2.5-1.5B,16,star_sign,72.5,11362,134178,0.08468
Qwen/Qwen2.5-1.5B,16,star_sign,77.5,11432,135079,0.08463
Qwen/Qwen2.5-1.5B,16,star_sign,82.5,11526,135700,0.08494
Qwen/Qwen2.5-1.5B,16,star_sign,87.5,11343,134527,0.08432
Qwen/Qwen2.5-1.5B,16,star_sign,92.5,11357,135273,0.08396
Qwen/Qwen2.5-1.5B,16,star_sign,97.5,11031,130028,0.08484
Qwen/Qwen2.5-1.5B,20,age_bin,2.5,62558,139495,0.44846
Qwen/Qwen2.5-1.5B,20,age_bin,7.5,67825,134717,0.50346
Qwen/Qwen2.5-1.5B,20,age_bin,12.5,70712,135083,0.52347
Qwen/Qwen2.5-1.5B,20,age_bin,17.5,70858,134169,0.52812
Qwen/Qwen2.5-1.5B,20,age_bin,22.5,72299,134610,0.5371
Qwen/Qwen2.5-1.5B,20,age_bin,27.5,73811,135622,0.54424
Qwen/Qwen2.5-1.5B,20,age_bin,32.5,74313,135135,0.54992
Qwen/Qwen2.5-1.5B,20,age_bin,37.5,74540,134154,0.55563
Qwen/Qwen2.5-1.5B,20,age_bin,42.5,75613,135617,0.55755
Qwen/Qwen2.5-1.5B,20,age_bin,47.5,74303,132632,0.56022
Qwen/Qwen2.5-1.5B,20,age_bin,52.5,76966,137149,0.56119
Qwen/Qwen2.5-1.5B,20,age_bin,57.5,75989,134086,0.56672
Qwen/Qwen2.5-1.5B,20,age_bin,62.5,76754,135685,0.56568
Qwen/Qwen2.5-1.5B,20,age_bin,67.5,76576,134579,0.569
Qwen/Qwen2.5-1.5B,20,age_bin,72.5,76365,134178,0.56913
Qwen/Qwen2.5-1.5B,20,age_bin,77.5,77089,135079,0.5707
Qwen/Qwen2.5-1.5B,20,age_bin,82.5,78001,135700,0.5748
Qwen/Qwen2.5-1.5B,20,age_bin,87.5,77328,134527,0.57481
Qwen/Qwen2.5-1.5B,20,age_bin,92.5,77362,135273,0.5719
Qwen/Qwen2.5-1.5B,20,age_bin,97.5,75106,130028,0.57761
Qwen/Qwen2.5-1.5B,20,gender,2.5,76497,139495,0.54839
Qwen/Qwen2.5-1.5B,20,gender,7.5,77867,134717,0.578
Qwen/Qwen2.5-1.5B,20,gender,12.5,79271,135083,0.58683
Qwen/Qwen2.5-1.5B,20,gender,17.5,79791,134169,0.59471
Qwen/Qwen2.5-1.5B,20,gender,22.5,80383,134610,0.59715
Qwen/Qwen2.5-1.5B,20,gender,27.5,82297,135622,0.60681
Qwen/Qwen2.5-1.5B,20,gender,32.5,82566,135135,0.61099
Qwen/Qwen2.5-1.5B,20,gender,37.5,81200,134154,0.60527
Qwen/Qwen2.5-1.5B,20,gender,42.5,82807,135617,0.61059
Qwen/Qwen2.5-1.5B,20,gender,47.5,81093,132632,0.61141
Qwen/Qwen2.5-1.5B,20,gender,52.5,83994,137149,0.61243
Qwen/Qwen2.5-1.5B,20,gender,57.5,82353,134086,0.61418
Qwen/Qwen2.5-1.5B,20,gender,62.5,83450,135685,0.61503
Qwen/Qwen2.5-1.5B,20,gender,67.5,82860,134579,0.6157
Qwen/Qwen2.5-1.5B,20,gender,72.5,82987,134178,0.61848
Qwen/Qwen2.5-1.5B,20,gender,77.5,83424,135079,0.61759
Qwen/Qwen2.5-1.5B,20,gender,82.5,84058,135700,0.61944
Qwen/Qwen2.5-1.5B,20,gender,87.5,83142,134527,0.61803
Qwen/Qwen2.5-1.5B,20,gender,92.5,84286,135273,0.62308
Qwen/Qwen2.5-1.5B,20,gender,97.5,81090,130028,0.62363
Qwen/Qwen2.5-1.5B,20,star_sign,2.5,11841,139495,0.08488
Qwen/Qwen2.5-1.5B,20,star_sign,7.5,11362,134717,0.08434
Qwen/Qwen2.5-1.5B,20,star_sign,12.5,11467,135083,0.08489
Qwen/Qwen2.5-1.5B,20,star_sign,17.5,11226,134169,0.08367
Qwen/Qwen2.5-1.5B,20,star_sign,22.5,11250,134610,0.08357
Qwen/Qwen2.5-1.5B,20,star_sign,27.5,11271,135622,0.08311
Qwen/Qwen2.5-1.5B,20,star_sign,32.5,11229,135135,0.08309
Qwen/Qwen2.5-1.5B,20,star_sign,37.5,11252,134154,0.08387
Qwen/Qwen2.5-1.5B,20,star_sign,42.5,11389,135617,0.08398
Qwen/Qwen2.5-1.5B,20,star_sign,47.5,11240,132632,0.08475
Qwen/Qwen2.5-1.5B,20,star_sign,52.5,11516,137149,0.08397
Qwen/Qwen2.5-1.5B,20,star_sign,57.5,11382,134086,0.08489
Qwen/Qwen2.5-1.5B,20,star_sign,62.5,11114,135685,0.08191
Qwen/Qwen2.5-1.5B,20,star_sign,67.5,11057,134579,0.08216
